order_item_id,order_id,product_id,quantity,price,subtotal
2765,1139,10,4,316.11,1264.44
2766,1139,39,3,284.11,852.33
2767,1139,97,3,384.42,1153.26
2768,1140,23,1,226.38,226.38
2769,1140,85,3,492.59,1477.77
2770,1140,34,3,134.4,403.2
2771,1140,74,2,400.73,801.46
2772,1141,93,5,341.85,1709.25
2773,1141,21,4,397.21,1588.84
2774,1142,83,3,238.96,716.88
2775,1142,91,2,261.31,522.62
2776,1142,6,5,142.79,713.95
2777,1143,48,1,424.68,424.68
2778,1143,62,2,466.1,932.2
2779,1144,24,4,78.21,312.84
2780,1145,20,5,86.94,434.7
2781,1146,72,3,437.04,1311.12
2782,1147,87,2,90.21,180.42
2783,1147,75,1,385.83,385.83
2784,1147,61,4,359.64,1438.56
2785,1147,65,4,127.37,509.48
2786,1148,41,4,41.31,165.24
2787,1149,56,1,189.05,189.05
2788,1150,48,3,424.68,1274.04
2789,1150,19,3,180.91,542.73
2790,1151,54,1,118.02,118.02
2791,1151,36,4,50.25,201.0
2792,1151,23,1,226.38,226.38
2793,1152,85,3,492.59,1477.77
2794,1152,80,1,451.49,451.49
2795,1152,62,1,466.1,466.1
2796,1152,91,4,261.31,1045.24
2797,1153,7,3,205.07,615.21
2798,1154,28,4,242.71,970.84
2799,1154,5,2,79.43,158.86
2800,1154,28,1,242.71,242.71
2801,1154,48,1,424.68,424.68
2802,1155,21,2,397.21,794.42
2803,1156,99,1,494.94,494.94
2804,1157,36,2,50.25,100.5
2805,1157,62,1,466.1,466.1
2806,1157,6,5,142.79,713.95
2807,1158,58,1,20.84,20.84
2808,1158,73,4,387.14,1548.56
2809,1159,49,2,495.64,991.28
2810,1159,40,5,390.15,1950.75
2811,1159,32,4,108.18,432.72
2812,1159,52,4,111.57,446.28
2813,1160,32,5,108.18,540.9
2814,1161,10,3,316.11,948.33
2815,1161,17,4,339.84,1359.36
2816,1161,60,3,158.81,476.43
2817,1162,61,2,359.64,719.28
2818,1163,94,4,241.54,966.16
2819,1163,8,1,301.86,301.86
2820,1163,30,5,357.25,1786.25
2821,1163,97,2,384.42,768.84
2822,1164,96,3,305.97,917.91
2823,1164,95,4,221.84,887.36
2824,1164,57,3,225.85,677.55
2825,1164,18,1,45.04,45.04
2826,1165,23,3,226.38,679.14
2827,1165,97,2,384.42,768.84
2828,1166,48,1,424.68,424.68
2829,1166,1,3,29.45,88.35
2830,1166,25,5,175.52,877.6
2831,1166,76,4,426.76,1707.04
2832,1167,73,2,387.14,774.28
2833,1168,31,1,169.22,169.22
2834,1169,47,2,45.16,90.32
2835,1169,30,4,357.25,1429.0
2836,1169,68,1,32.27,32.27
2837,1169,91,2,261.31,522.62
2838,1170,96,1,305.97,305.97
2839,1170,93,2,341.85,683.7
2840,1171,83,3,238.96,716.88
2841,1171,6,3,142.79,428.37
2842,1171,67,1,401.38,401.38
2843,1171,72,5,437.04,2185.2
2844,1172,87,2,90.21,180.42
2845,1172,21,4,397.21,1588.84
2846,1172,45,3,234.82,704.46
2847,1173,31,1,169.22,169.22
2848,1173,3,4,372.18,1488.72
2849,1173,41,1,41.31,41.31
2850,1174,54,4,118.02,472.08
2851,1174,39,5,284.11,1420.55
2852,1175,11,5,453.8,2269.0
2853,1175,46,4,306.21,1224.84
2854,1175,87,1,90.21,90.21
2855,1175,22,3,59.15,177.45
2856,1176,58,3,20.84,62.52
2857,1177,11,1,453.8,453.8
2858,1178,45,1,234.82,234.82
2859,1179,22,2,59.15,118.3
2860,1179,41,2,41.31,82.62
2861,1180,99,4,494.94,1979.76
2862,1180,42,3,408.3,1224.9
2863,1181,18,5,45.04,225.2
2864,1181,87,2,90.21,180.42
2865,1181,96,3,305.97,917.91
2866,1181,32,3,108.18,324.54
2867,1182,28,2,242.71,485.42
2868,1183,84,3,367.52,1102.56
2869,1183,97,1,384.42,384.42
2870,1184,7,2,205.07,410.14
2871,1184,21,5,397.21,1986.05
2872,1184,69,1,57.06,57.06
2873,1185,46,2,306.21,612.42
2874,1186,36,1,50.25,50.25
2875,1187,99,4,494.94,1979.76
2876,1187,9,4,78.57,314.28
2877,1188,73,3,387.14,1161.42
2878,1188,22,3,59.15,177.45
2879,1188,51,4,185.34,741.36
2880,1189,98,5,173.14,865.7
2881,1189,38,2,317.16,634.32
2882,1190,42,4,408.3,1633.2
2883,1190,12,2,70.96,141.92
2884,1190,45,5,234.82,1174.1
2885,1191,85,5,492.59,2462.95
2886,1191,25,4,175.52,702.08
2887,1191,80,4,451.49,1805.96
2888,1191,58,3,20.84,62.52
2889,1192,76,2,426.76,853.52
2890,1193,36,3,50.25,150.75
2891,1193,37,5,354.37,1771.85
2892,1194,50,4,497.89,1991.56
2893,1195,68,2,32.27,64.54
2894,1196,96,1,305.97,305.97
2895,1196,39,4,284.11,1136.44
2896,1197,24,2,78.21,156.42
2897,1197,28,3,242.71,728.13
2898,1198,79,2,141.3,282.6
2899,1198,58,5,20.84,104.2
2900,1198,65,2,127.37,254.74
2901,1198,8,5,301.86,1509.3
2902,1199,31,3,169.22,507.66
2903,1199,81,4,35.95,143.8
2904,1200,89,5,27.6,138.0
2905,1200,77,3,128.87,386.61
2906,1200,70,5,159.99,799.95
2907,1200,76,2,426.76,853.52
2908,1201,21,3,397.21,1191.63
2909,1201,9,2,78.57,157.14
2910,1202,3,3,372.18,1116.54
2911,1202,70,3,159.99,479.97
2912,1202,79,1,141.3,141.3
2913,1202,61,5,359.64,1798.2
2914,1203,7,2,205.07,410.14
2915,1203,87,3,90.21,270.63
2916,1204,50,1,497.89,497.89
2917,1204,18,4,45.04,180.16
2918,1204,66,2,379.64,759.28
2919,1204,86,3,397.74,1193.22
2920,1205,94,5,241.54,1207.7
2921,1205,56,1,189.05,189.05
2922,1205,33,1,384.16,384.16
2923,1206,54,4,118.02,472.08
2924,1206,10,2,316.11,632.22
2925,1206,8,3,301.86,905.58
2926,1206,22,3,59.15,177.45
2927,1207,65,3,127.37,382.11
2928,1207,93,1,341.85,341.85
2929,1207,68,5,32.27,161.35
2930,1207,75,5,385.83,1929.15
2931,1208,3,1,372.18,372.18
2932,1208,38,5,317.16,1585.8
2933,1208,67,4,401.38,1605.52
2934,1208,27,3,38.1,114.3
2935,1209,39,1,284.11,284.11
2936,1209,92,5,332.79,1663.95
2937,1209,28,2,242.71,485.42
2938,1210,59,4,355.95,1423.8
2939,1211,72,1,437.04,437.04
2940,1211,77,5,128.87,644.35
2941,1211,22,4,59.15,236.6
2942,1211,98,2,173.14,346.28
2943,1212,62,2,466.1,932.2
2944,1213,53,1,493.72,493.72
2945,1213,22,4,59.15,236.6
2946,1213,84,5,367.52,1837.6
2947,1213,2,3,152.12,456.36
2948,1214,12,1,70.96,70.96
2949,1214,82,5,369.1,1845.5
2950,1214,44,1,46.58,46.58
2951,1214,41,4,41.31,165.24
2952,1215,32,4,108.18,432.72
2953,1216,5,5,79.43,397.15
2954,1217,63,2,94.39,188.78
2955,1217,36,4,50.25,201.0
2956,1217,16,5,472.23,2361.15
2957,1217,25,4,175.52,702.08
2958,1218,40,4,390.15,1560.6
2959,1219,23,5,226.38,1131.9
2960,1219,4,1,118.42,118.42
2961,1219,32,3,108.18,324.54
2962,1219,31,4,169.22,676.88
2963,1220,41,4,41.31,165.24
2964,1221,29,1,225.18,225.18
2965,1221,45,4,234.82,939.28
2966,1221,2,1,152.12,152.12
2967,1221,59,4,355.95,1423.8
2968,1222,85,1,492.59,492.59
2969,1222,40,4,390.15,1560.6
2970,1222,20,1,86.94,86.94
2971,1222,7,4,205.07,820.28
2972,1223,60,4,158.81,635.24
2973,1223,5,1,79.43,79.43
2974,1223,57,5,225.85,1129.25
2975,1224,88,2,434.27,868.54
2976,1224,43,2,22.62,45.24
2977,1225,34,5,134.4,672.0
2978,1226,63,3,94.39,283.17
2979,1226,51,2,185.34,370.68
2980,1226,16,1,472.23,472.23
2981,1226,64,4,142.89,571.56
2982,1227,54,2,118.02,236.04
2983,1227,75,4,385.83,1543.32
2984,1228,81,3,35.95,107.85
2985,1228,81,3,35.95,107.85
2986,1228,69,2,57.06,114.12
2987,1229,48,2,424.68,849.36
2988,1229,77,3,128.87,386.61
2989,1229,83,1,238.96,238.96
2990,1230,7,2,205.07,410.14
2991,1231,86,2,397.74,795.48
2992,1231,16,4,472.23,1888.92
2993,1231,48,2,424.68,849.36
2994,1231,44,2,46.58,93.16
2995,1232,28,2,242.71,485.42
2996,1232,50,2,497.89,995.78
2997,1232,72,3,437.04,1311.12
2998,1232,93,1,341.85,341.85
2999,1233,23,5,226.38,1131.9
3000,1233,74,5,400.73,2003.65
3001,1233,47,4,45.16,180.64
3002,1233,82,3,369.1,1107.3
3003,1234,96,1,305.97,305.97
3004,1234,45,3,234.82,704.46
3005,1235,100,3,46.79,140.37
3006,1236,25,3,175.52,526.56
3007,1236,1,4,29.45,117.8
3008,1236,97,1,384.42,384.42
3009,1236,8,1,301.86,301.86
3010,1237,79,2,141.3,282.6
3011,1237,15,4,53.94,215.76
3012,1237,7,5,205.07,1025.35
3013,1237,7,5,205.07,1025.35
3014,1238,51,4,185.34,741.36
3015,1238,88,4,434.27,1737.08
3016,1238,16,1,472.23,472.23
3017,1239,41,4,41.31,165.24
3018,1240,54,4,118.02,472.08
3019,1240,95,5,221.84,1109.2
3020,1241,79,3,141.3,423.9
3021,1241,20,3,86.94,260.82
3022,1241,21,1,397.21,397.21
3023,1241,83,1,238.96,238.96
3024,1242,65,5,127.37,636.85
3025,1242,25,3,175.52,526.56
3026,1242,95,3,221.84,665.52
3027,1242,32,1,108.18,108.18
3028,1243,24,2,78.21,156.42
3029,1243,26,4,182.69,730.76
3030,1244,81,3,35.95,107.85
3031,1244,3,4,372.18,1488.72
3032,1244,8,4,301.86,1207.44
3033,1245,58,5,20.84,104.2
3034,1246,37,2,354.37,708.74
3035,1247,58,5,20.84,104.2
3036,1247,76,1,426.76,426.76
3037,1247,68,3,32.27,96.81
3038,1248,57,2,225.85,451.7
3039,1248,10,4,316.11,1264.44
3040,1248,12,3,70.96,212.88
3041,1248,37,5,354.37,1771.85
3042,1249,48,5,424.68,2123.4
3043,1250,89,5,27.6,138.0
3044,1250,83,1,238.96,238.96
3045,1251,69,3,57.06,171.18
3046,1251,29,5,225.18,1125.9
3047,1251,76,2,426.76,853.52
3048,1252,39,2,284.11,568.22
3049,1253,71,2,374.06,748.12
3050,1254,97,3,384.42,1153.26
3051,1254,21,4,397.21,1588.84
3052,1254,99,2,494.94,989.88
3053,1255,75,5,385.83,1929.15
3054,1255,14,1,355.43,355.43
3055,1255,4,4,118.42,473.68
3056,1256,47,4,45.16,180.64
3057,1257,99,5,494.94,2474.7
3058,1258,51,3,185.34,556.02
3059,1258,73,2,387.14,774.28
3060,1258,62,2,466.1,932.2
3061,1258,3,5,372.18,1860.9
3062,1259,93,3,341.85,1025.55
3063,1259,39,1,284.11,284.11
3064,1260,69,4,57.06,228.24
3065,1261,89,2,27.6,55.2
3066,1261,95,5,221.84,1109.2
3067,1261,62,3,466.1,1398.3
3068,1262,77,2,128.87,257.74
3069,1262,35,5,410.32,2051.6
3070,1262,86,4,397.74,1590.96
3071,1263,22,4,59.15,236.6
3072,1263,90,5,214.08,1070.4
3073,1263,52,2,111.57,223.14
3074,1263,16,3,472.23,1416.69
3075,1264,10,1,316.11,316.11
3076,1264,25,5,175.52,877.6
3077,1264,76,2,426.76,853.52
3078,1264,37,2,354.37,708.74
3079,1265,43,3,22.62,67.86
3080,1266,64,5,142.89,714.45
3081,1266,4,4,118.42,473.68
3082,1267,42,3,408.3,1224.9
3083,1267,81,5,35.95,179.75
3084,1267,4,3,118.42,355.26
3085,1268,92,2,332.79,665.58
3086,1268,72,5,437.04,2185.2
3087,1268,58,1,20.84,20.84
3088,1269,32,1,108.18,108.18
3089,1269,13,2,30.46,60.92
3090,1269,95,1,221.84,221.84
3091,1269,93,1,341.85,341.85
3092,1270,8,2,301.86,603.72
3093,1270,61,4,359.64,1438.56
3094,1270,69,1,57.06,57.06
3095,1270,19,4,180.91,723.64
3096,1271,52,1,111.57,111.57
3097,1271,22,3,59.15,177.45
3098,1272,10,4,316.11,1264.44
3099,1272,67,2,401.38,802.76
3100,1272,80,1,451.49,451.49
3101,1272,3,2,372.18,744.36
3102,1273,99,1,494.94,494.94
3103,1273,84,4,367.52,1470.08
3104,1273,49,3,495.64,1486.92
3105,1274,72,2,437.04,874.08
3106,1274,81,4,35.95,143.8
3107,1274,15,5,53.94,269.7
3108,1275,10,2,316.11,632.22
3109,1275,40,3,390.15,1170.45
3110,1275,19,1,180.91,180.91
3111,1275,34,2,134.4,268.8
3112,1276,13,1,30.46,30.46
3113,1276,59,3,355.95,1067.85
3114,1277,88,2,434.27,868.54
3115,1277,81,5,35.95,179.75
3116,1277,91,5,261.31,1306.55
3117,1277,77,1,128.87,128.87
3118,1278,75,4,385.83,1543.32
3119,1278,99,3,494.94,1484.82
3120,1278,64,3,142.89,428.67
3121,1278,45,3,234.82,704.46
3122,1279,11,5,453.8,2269.0
3123,1279,4,1,118.42,118.42
3124,1279,68,4,32.27,129.08
3125,1280,94,1,241.54,241.54
3126,1280,68,2,32.27,64.54
3127,1281,24,5,78.21,391.05
3128,1281,63,4,94.39,377.56
3129,1281,83,2,238.96,477.92
3130,1282,48,3,424.68,1274.04
3131,1282,19,1,180.91,180.91
3132,1283,89,1,27.6,27.6
3133,1283,26,1,182.69,182.69
3134,1283,38,1,317.16,317.16
3135,1283,54,1,118.02,118.02
3136,1284,5,3,79.43,238.29
3137,1284,40,3,390.15,1170.45
3138,1284,66,1,379.64,379.64
3139,1284,98,1,173.14,173.14
3140,1285,78,3,270.01,810.03
3141,1286,56,1,189.05,189.05
3142,1287,65,4,127.37,509.48
3143,1287,82,2,369.1,738.2
3144,1287,8,2,301.86,603.72
3145,1287,39,1,284.11,284.11
3146,1288,64,2,142.89,285.78
3147,1289,67,5,401.38,2006.9
3148,1290,41,5,41.31,206.55
3149,1290,15,2,53.94,107.88
3150,1290,36,4,50.25,201.0
3151,1290,62,2,466.1,932.2
3152,1291,23,1,226.38,226.38
3153,1291,97,5,384.42,1922.1
3154,1291,71,5,374.06,1870.3
3155,1291,78,1,270.01,270.01
3156,1292,74,3,400.73,1202.19
3157,1292,26,1,182.69,182.69
3158,1293,41,4,41.31,165.24
3159,1293,62,1,466.1,466.1
3160,1294,60,5,158.81,794.05
3161,1294,97,5,384.42,1922.1
3162,1294,12,5,70.96,354.8
3163,1295,65,3,127.37,382.11
3164,1295,94,3,241.54,724.62
3165,1295,10,2,316.11,632.22
3166,1295,27,2,38.1,76.2
3167,1296,28,5,242.71,1213.55
3168,1297,66,5,379.64,1898.2
3169,1297,56,5,189.05,945.25
3170,1298,95,3,221.84,665.52
3171,1298,69,5,57.06,285.3
3172,1298,53,1,493.72,493.72
3173,1298,4,5,118.42,592.1
3174,1299,99,2,494.94,989.88
3175,1300,68,3,32.27,96.81
3176,1301,83,3,238.96,716.88
3177,1301,83,2,238.96,477.92
3178,1302,23,2,226.38,452.76
3179,1303,19,1,180.91,180.91
3180,1303,52,3,111.57,334.71
3181,1303,17,3,339.84,1019.52
3182,1303,7,2,205.07,410.14
3183,1304,6,4,142.79,571.16
3184,1304,99,2,494.94,989.88
3185,1304,51,1,185.34,185.34
3186,1305,15,2,53.94,107.88
3187,1305,72,4,437.04,1748.16
3188,1305,3,3,372.18,1116.54
3189,1305,78,2,270.01,540.02
3190,1306,35,5,410.32,2051.6
3191,1306,51,4,185.34,741.36
3192,1307,88,2,434.27,868.54
3193,1307,46,5,306.21,1531.05
3194,1308,29,5,225.18,1125.9
3195,1308,4,2,118.42,236.84
3196,1308,24,3,78.21,234.63
3197,1309,23,2,226.38,452.76
3198,1309,3,4,372.18,1488.72
3199,1309,54,3,118.02,354.06
3200,1309,38,4,317.16,1268.64
3201,1310,35,3,410.32,1230.96
3202,1310,20,4,86.94,347.76
3203,1311,76,3,426.76,1280.28
3204,1311,61,5,359.64,1798.2
3205,1311,86,2,397.74,795.48
3206,1312,51,5,185.34,926.7
3207,1313,26,4,182.69,730.76
3208,1314,80,1,451.49,451.49
3209,1315,28,5,242.71,1213.55
3210,1315,74,2,400.73,801.46
3211,1315,13,5,30.46,152.3
3212,1315,97,5,384.42,1922.1
3213,1316,90,4,214.08,856.32
3214,1316,26,1,182.69,182.69
3215,1316,52,2,111.57,223.14
3216,1317,98,1,173.14,173.14
3217,1318,13,5,30.46,152.3
3218,1318,92,5,332.79,1663.95
3219,1319,58,4,20.84,83.36
3220,1319,73,2,387.14,774.28
3221,1320,22,3,59.15,177.45
3222,1320,23,5,226.38,1131.9
3223,1320,45,4,234.82,939.28
3224,1320,20,4,86.94,347.76
3225,1321,36,4,50.25,201.0
3226,1321,48,3,424.68,1274.04
3227,1321,18,4,45.04,180.16
3228,1321,88,2,434.27,868.54
3229,1322,8,5,301.86,1509.3
3230,1323,72,3,437.04,1311.12
3231,1323,20,1,86.94,86.94
3232,1323,50,4,497.89,1991.56
3233,1324,88,1,434.27,434.27
3234,1325,26,1,182.69,182.69
3235,1325,100,3,46.79,140.37
3236,1326,51,3,185.34,556.02
3237,1326,20,4,86.94,347.76
3238,1327,85,5,492.59,2462.95
3239,1327,83,4,238.96,955.84
3240,1328,30,3,357.25,1071.75
3241,1328,23,1,226.38,226.38
3242,1329,12,2,70.96,141.92
3243,1329,55,3,329.8,989.4
3244,1329,19,4,180.91,723.64
3245,1329,53,5,493.72,2468.6
3246,1330,49,5,495.64,2478.2
3247,1330,36,1,50.25,50.25
3248,1330,65,1,127.37,127.37
3249,1330,84,5,367.52,1837.6
3250,1331,6,4,142.79,571.16
3251,1331,82,3,369.1,1107.3
3252,1331,42,1,408.3,408.3
3253,1331,90,4,214.08,856.32
3254,1332,91,2,261.31,522.62
3255,1332,32,4,108.18,432.72
3256,1332,70,2,159.99,319.98
3257,1333,70,3,159.99,479.97
3258,1333,60,5,158.81,794.05
3259,1334,74,1,400.73,400.73
3260,1334,17,2,339.84,679.68
3261,1335,61,5,359.64,1798.2
3262,1335,88,1,434.27,434.27
3263,1336,23,2,226.38,452.76
3264,1337,4,1,118.42,118.42
3265,1338,30,1,357.25,357.25
3266,1339,40,3,390.15,1170.45
3267,1340,79,5,141.3,706.5
3268,1340,75,4,385.83,1543.32
3269,1340,35,1,410.32,410.32
3270,1341,85,1,492.59,492.59
3271,1341,39,3,284.11,852.33
3272,1342,45,5,234.82,1174.1
3273,1342,43,1,22.62,22.62
3274,1342,96,5,305.97,1529.85
3275,1342,4,5,118.42,592.1
3276,1343,77,1,128.87,128.87
3277,1344,89,2,27.6,55.2
3278,1345,75,3,385.83,1157.49
3279,1346,35,4,410.32,1641.28
3280,1347,78,2,270.01,540.02
3281,1347,5,2,79.43,158.86
3282,1348,97,2,384.42,768.84
3283,1349,57,2,225.85,451.7
3284,1350,22,3,59.15,177.45
3285,1351,74,5,400.73,2003.65
3286,1351,42,1,408.3,408.3
3287,1352,96,2,305.97,611.94
3288,1353,60,5,158.81,794.05
3289,1353,83,5,238.96,1194.8
3290,1353,65,3,127.37,382.11
3291,1354,90,5,214.08,1070.4
3292,1355,50,3,497.89,1493.67
3293,1355,13,2,30.46,60.92
3294,1356,92,4,332.79,1331.16
3295,1356,65,4,127.37,509.48
3296,1357,53,2,493.72,987.44
3297,1358,71,5,374.06,1870.3
3298,1358,12,5,70.96,354.8
3299,1358,57,3,225.85,677.55
3300,1359,64,3,142.89,428.67
3301,1360,48,4,424.68,1698.72
3302,1361,58,2,20.84,41.68
3303,1361,16,5,472.23,2361.15
3304,1362,46,4,306.21,1224.84
3305,1363,86,2,397.74,795.48
3306,1363,94,4,241.54,966.16
3307,1363,65,1,127.37,127.37
3308,1364,64,5,142.89,714.45
3309,1364,92,1,332.79,332.79
3310,1365,4,3,118.42,355.26
3311,1365,35,4,410.32,1641.28
3312,1366,71,2,374.06,748.12
3313,1366,49,2,495.64,991.28
3314,1367,92,3,332.79,998.37
3315,1367,34,4,134.4,537.6
3316,1367,95,1,221.84,221.84
3317,1368,34,4,134.4,537.6
3318,1369,27,3,38.1,114.3
3319,1369,50,1,497.89,497.89
3320,1370,89,2,27.6,55.2
3321,1371,90,5,214.08,1070.4
3322,1371,66,4,379.64,1518.56
3323,1371,79,2,141.3,282.6
3324,1371,83,5,238.96,1194.8
3325,1372,10,4,316.11,1264.44
3326,1372,21,1,397.21,397.21
3327,1372,43,1,22.62,22.62
3328,1373,29,1,225.18,225.18
3329,1373,86,3,397.74,1193.22
3330,1373,72,4,437.04,1748.16
3331,1373,96,3,305.97,917.91
3332,1374,87,1,90.21,90.21
3333,1375,30,4,357.25,1429.0
3334,1375,57,2,225.85,451.7
3335,1375,52,4,111.57,446.28
3336,1376,96,4,305.97,1223.88
3337,1376,91,3,261.31,783.93
3338,1376,45,3,234.82,704.46
3339,1376,32,3,108.18,324.54
3340,1377,23,5,226.38,1131.9
3341,1377,14,1,355.43,355.43
3342,1377,11,3,453.8,1361.4
3343,1378,74,3,400.73,1202.19
3344,1378,53,3,493.72,1481.16
3345,1379,24,4,78.21,312.84
3346,1379,51,1,185.34,185.34
3347,1379,80,5,451.49,2257.45
3348,1379,36,5,50.25,251.25
3349,1380,34,2,134.4,268.8
3350,1381,33,1,384.16,384.16
3351,1381,26,1,182.69,182.69
3352,1381,47,1,45.16,45.16
3353,1381,82,2,369.1,738.2
3354,1382,55,2,329.8,659.6
3355,1382,50,2,497.89,995.78
3356,1383,94,1,241.54,241.54
3357,1383,100,2,46.79,93.58
3358,1384,43,3,22.62,67.86
3359,1384,9,2,78.57,157.14
3360,1384,3,5,372.18,1860.9
3361,1384,13,4,30.46,121.84
3362,1385,68,5,32.27,161.35
3363,1385,17,5,339.84,1699.2
3364,1386,17,4,339.84,1359.36
3365,1386,88,1,434.27,434.27
3366,1386,80,2,451.49,902.98
3367,1386,47,2,45.16,90.32
3368,1387,27,4,38.1,152.4
3369,1387,84,2,367.52,735.04
3370,1387,43,1,22.62,22.62
3371,1387,44,5,46.58,232.9
3372,1388,80,5,451.49,2257.45
3373,1388,26,3,182.69,548.07
3374,1388,11,3,453.8,1361.4
3375,1388,85,3,492.59,1477.77
3376,1389,50,4,497.89,1991.56
3377,1390,45,3,234.82,704.46
3378,1390,61,1,359.64,359.64
3379,1390,41,4,41.31,165.24
3380,1391,2,1,152.12,152.12
3381,1391,96,2,305.97,611.94
3382,1391,88,4,434.27,1737.08
3383,1391,91,4,261.31,1045.24
3384,1392,24,2,78.21,156.42
3385,1392,39,5,284.11,1420.55
3386,1392,59,2,355.95,711.9
3387,1392,71,5,374.06,1870.3
3388,1393,62,3,466.1,1398.3
3389,1393,10,4,316.11,1264.44
3390,1394,61,2,359.64,719.28
3391,1394,27,2,38.1,76.2
3392,1395,36,1,50.25,50.25
3393,1395,15,3,53.94,161.82
3394,1396,31,2,169.22,338.44
3395,1396,63,1,94.39,94.39
3396,1397,22,4,59.15,236.6
3397,1398,97,3,384.42,1153.26
3398,1398,91,4,261.31,1045.24
3399,1398,25,5,175.52,877.6
3400,1398,45,4,234.82,939.28
3401,1399,85,5,492.59,2462.95
3402,1399,57,2,225.85,451.7
3403,1400,13,1,30.46,30.46
3404,1401,19,3,180.91,542.73
3405,1401,73,1,387.14,387.14
3406,1401,50,2,497.89,995.78
3407,1402,62,2,466.1,932.2
3408,1402,87,1,90.21,90.21
3409,1402,86,4,397.74,1590.96
3410,1402,48,5,424.68,2123.4
3411,1403,61,5,359.64,1798.2
3412,1403,77,1,128.87,128.87
3413,1403,60,2,158.81,317.62
3414,1403,55,4,329.8,1319.2
3415,1404,91,1,261.31,261.31
3416,1405,56,5,189.05,945.25
3417,1406,92,1,332.79,332.79
3418,1406,96,2,305.97,611.94
3419,1407,49,2,495.64,991.28
3420,1407,59,5,355.95,1779.75
3421,1407,65,1,127.37,127.37
3422,1407,44,1,46.58,46.58
3423,1408,3,4,372.18,1488.72
3424,1408,34,4,134.4,537.6
3425,1408,72,3,437.04,1311.12
3426,1408,43,1,22.62,22.62
3427,1409,40,5,390.15,1950.75
3428,1409,92,5,332.79,1663.95
3429,1410,88,3,434.27,1302.81
3430,1411,21,3,397.21,1191.63
3431,1411,42,5,408.3,2041.5
3432,1411,83,1,238.96,238.96
3433,1412,95,5,221.84,1109.2
3434,1412,15,3,53.94,161.82
3435,1412,51,3,185.34,556.02
3436,1413,16,5,472.23,2361.15
3437,1413,4,5,118.42,592.1
3438,1413,77,3,128.87,386.61
3439,1414,52,5,111.57,557.85
3440,1415,4,2,118.42,236.84
3441,1416,54,4,118.02,472.08
3442,1417,97,4,384.42,1537.68
3443,1417,61,1,359.64,359.64
3444,1417,78,5,270.01,1350.05
3445,1417,84,1,367.52,367.52
3446,1418,26,3,182.69,548.07
3447,1418,23,4,226.38,905.52
3448,1419,94,1,241.54,241.54
3449,1419,45,5,234.82,1174.1
3450,1419,85,2,492.59,985.18
3451,1420,44,2,46.58,93.16
3452,1420,98,5,173.14,865.7
3453,1421,27,1,38.1,38.1
3454,1421,71,3,374.06,1122.18
3455,1421,20,3,86.94,260.82
3456,1421,88,3,434.27,1302.81
3457,1422,35,5,410.32,2051.6
3458,1423,56,3,189.05,567.15
3459,1424,25,1,175.52,175.52
3460,1424,74,2,400.73,801.46
3461,1425,73,3,387.14,1161.42
3462,1425,68,5,32.27,161.35
3463,1425,87,3,90.21,270.63
3464,1426,74,1,400.73,400.73
3465,1426,40,1,390.15,390.15
3466,1426,27,1,38.1,38.1
3467,1427,1,3,29.45,88.35
3468,1427,80,3,451.49,1354.47
3469,1428,100,5,46.79,233.95
3470,1429,58,1,20.84,20.84
3471,1429,28,3,242.71,728.13
3472,1430,44,5,46.58,232.9
3473,1431,19,5,180.91,904.55
3474,1431,7,2,205.07,410.14
3475,1431,49,2,495.64,991.28
3476,1432,62,1,466.1,466.1
3477,1432,27,4,38.1,152.4
3478,1433,74,4,400.73,1602.92
3479,1433,91,2,261.31,522.62
3480,1433,99,2,494.94,989.88
3481,1434,52,1,111.57,111.57
3482,1434,23,1,226.38,226.38
3483,1434,30,5,357.25,1786.25
3484,1435,49,5,495.64,2478.2
3485,1435,71,5,374.06,1870.3
3486,1436,41,2,41.31,82.62
3487,1436,78,1,270.01,270.01
3488,1437,9,2,78.57,157.14
3489,1438,22,4,59.15,236.6
3490,1438,7,5,205.07,1025.35
3491,1438,43,3,22.62,67.86
3492,1439,58,3,20.84,62.52
3493,1440,81,2,35.95,71.9
3494,1440,16,2,472.23,944.46
3495,1441,52,1,111.57,111.57
3496,1441,81,1,35.95,35.95
3497,1442,84,1,367.52,367.52
3498,1442,43,1,22.62,22.62
3499,1442,43,2,22.62,45.24
3500,1443,89,2,27.6,55.2
3501,1443,74,2,400.73,801.46
3502,1443,81,1,35.95,35.95
3503,1443,43,3,22.62,67.86
3504,1444,86,3,397.74,1193.22
3505,1444,90,5,214.08,1070.4
3506,1444,49,5,495.64,2478.2
3507,1445,24,4,78.21,312.84
3508,1445,85,4,492.59,1970.36
3509,1445,40,3,390.15,1170.45
3510,1446,74,1,400.73,400.73
3511,1446,66,3,379.64,1138.92
3512,1446,72,1,437.04,437.04
3513,1446,73,3,387.14,1161.42
3514,1447,93,2,341.85,683.7
3515,1447,58,5,20.84,104.2
3516,1448,92,1,332.79,332.79
3517,1449,67,3,401.38,1204.14
3518,1449,16,4,472.23,1888.92
3519,1449,3,3,372.18,1116.54
3520,1449,49,2,495.64,991.28
3521,1450,98,3,173.14,519.42
3522,1450,43,5,22.62,113.1
3523,1450,30,2,357.25,714.5
3524,1450,8,4,301.86,1207.44
3525,1451,14,5,355.43,1777.15
3526,1451,17,3,339.84,1019.52
3527,1451,87,4,90.21,360.84
3528,1451,60,5,158.81,794.05
