order_id,customer_id,order_date,status,total_amount
1280,710,2023-11-23 13:53:59,Cancelled,306.08
1281,812,2024-04-25 07:17:05,Pending,1246.53
1282,86,2024-07-24 13:25:47,Cancelled,1454.95
1283,871,2024-06-11 14:42:37,Cancelled,645.47
1284,279,2025-05-21 06:46:57,Pending,1961.52
1285,50,2024-04-25 00:42:20,Pending,810.03
1286,466,2023-12-22 22:09:56,Pending,189.05
1287,532,2024-09-30 06:38:10,Completed,2135.51
1288,865,2023-10-30 17:07:09,Pending,285.78
1289,618,2025-01-12 22:47:16,Pending,2006.9
1290,623,2024-01-19 06:30:56,Cancelled,1447.63
1291,65,2025-04-02 21:42:12,Pending,4288.79
1292,719,2025-03-24 13:21:11,Cancelled,1384.88
1293,290,2024-07-29 00:38:09,Pending,631.34
1294,868,2024-02-01 09:29:07,Completed,3070.95
1295,710,2024-05-15 11:19:08,Completed,1815.15
1296,538,2024-03-09 14:32:18,Completed,1213.55
1297,918,2025-04-10 20:30:06,Pending,2843.45
1298,969,2024-09-26 11:27:24,Completed,2036.64
1299,76,2025-03-04 13:29:26,Completed,989.88
1300,600,2025-04-21 03:43:44,Cancelled,96.81
1301,48,2025-10-17 16:51:01,Cancelled,1194.8
1302,685,2024-02-09 09:41:31,Cancelled,452.76
1303,410,2025-04-02 18:01:19,Pending,1945.28
1304,891,2024-03-26 07:34:17,Completed,1746.3799999999999
1305,261,2024-11-05 05:18:48,Completed,3512.6000000000004
1306,636,2025-02-01 08:21:00,Cancelled,2792.96
1307,428,2025-05-28 23:29:36,Completed,2399.59
1308,486,2025-04-25 19:08:21,Pending,1597.3700000000001
1309,616,2025-02-01 10:12:40,Pending,3564.1800000000003
1310,934,2024-09-29 19:27:06,Cancelled,1578.72
1311,200,2024-05-01 00:44:08,Cancelled,3873.96
1312,908,2025-02-25 15:27:16,Pending,926.7
1313,386,2025-03-28 03:07:14,Pending,730.76
1314,559,2025-08-29 08:06:28,Completed,451.49
1315,401,2025-05-27 21:50:45,Pending,4089.41
1316,775,2024-10-11 15:41:42,Pending,1262.15
1317,512,2025-01-09 06:02:45,Cancelled,173.14
1318,743,2024-04-01 04:35:19,Pending,1816.25
1319,697,2024-08-28 21:50:45,Cancelled,857.64
1320,746,2024-05-03 08:23:16,Cancelled,2596.3900000000003
1321,865,2025-03-14 09:38:34,Cancelled,2523.74
1322,137,2025-08-06 06:54:09,Completed,1509.3
1323,965,2024-05-31 10:14:16,Completed,3389.62
1324,969,2025-03-28 19:25:42,Cancelled,434.27
1325,49,2025-05-09 05:36:28,Pending,323.06
1326,806,2025-06-03 10:44:14,Completed,903.78
1327,216,2025-07-08 21:37:21,Cancelled,3418.79
1328,720,2025-10-17 16:52:01,Pending,1298.13
1329,471,2024-07-10 13:47:00,Completed,4323.5599999999995
1330,27,2025-10-19 14:46:14,Pending,4493.42
1331,169,2025-09-15 07:55:28,Pending,2943.08
1332,250,2024-11-27 18:52:03,Cancelled,1275.3200000000002
1333,583,2025-01-05 07:29:40,Pending,1274.02
1334,812,2024-11-16 04:18:42,Cancelled,1080.4099999999999
1335,811,2025-06-01 00:13:23,Pending,2232.4700000000003
1336,73,2025-09-05 10:38:44,Completed,452.76
1337,849,2023-11-01 02:45:59,Cancelled,118.42
1338,855,2023-12-04 05:19:38,Pending,357.25
1339,683,2024-12-05 18:24:48,Pending,1170.45
1340,549,2024-09-10 01:21:51,Pending,2660.14
1341,31,2025-07-28 17:15:24,Pending,1344.92
1342,221,2024-05-01 09:23:51,Cancelled,3318.6699999999996
1343,367,2025-06-01 12:28:47,Pending,128.87
1344,681,2025-01-08 17:16:30,Cancelled,55.2
1345,184,2024-07-13 21:04:00,Cancelled,1157.49
1346,858,2024-02-10 17:44:32,Pending,1641.28
1347,530,2024-08-12 02:12:38,Pending,698.88
1348,784,2025-09-05 04:35:08,Completed,768.84
1349,325,2025-06-14 09:03:54,Pending,451.7
1350,436,2024-04-25 22:47:57,Cancelled,177.45
1351,250,2024-03-24 08:00:49,Completed,2411.9500000000003
1352,30,2025-06-06 04:15:09,Completed,611.94
1353,331,2024-08-29 17:08:50,Pending,2370.96
1354,439,2024-07-02 12:53:11,Pending,1070.4
1355,981,2024-09-16 01:31:54,Completed,1554.5900000000001
1356,418,2025-09-26 13:44:34,Cancelled,1840.64
1357,859,2025-08-11 07:26:51,Pending,987.44
1358,509,2024-01-23 21:22:40,Completed,2902.6499999999996
1359,98,2024-03-14 18:27:18,Completed,428.67
1360,383,2024-12-25 09:50:18,Completed,1698.72
1361,377,2025-06-01 05:47:31,Completed,2402.83
1362,707,2024-05-30 03:55:02,Pending,1224.84
1363,509,2025-08-31 04:27:34,Cancelled,1889.01
1364,444,2023-11-09 04:36:04,Cancelled,1047.24
1365,203,2025-01-22 13:20:24,Completed,1996.54
1366,44,2025-01-05 20:57:19,Cancelled,1739.4
1367,952,2025-05-22 04:57:23,Pending,1757.81
1368,648,2025-08-02 17:16:13,Cancelled,537.6
1369,114,2023-12-31 00:21:00,Pending,612.1899999999999
1370,963,2024-09-01 12:15:27,Cancelled,55.2
1371,16,2024-01-19 10:29:55,Cancelled,4066.36
1372,244,2024-09-14 10:39:53,Completed,1684.27
1373,423,2024-02-13 18:36:03,Completed,4084.4700000000003
1374,307,2025-06-08 05:02:56,Pending,90.21
1375,283,2025-02-13 07:56:43,Completed,2326.98
1376,455,2025-02-10 13:10:47,Cancelled,3036.81
1377,390,2024-12-03 09:58:20,Pending,2848.7300000000005
1378,580,2024-08-05 21:56:05,Completed,2683.3500000000004
1379,411,2024-09-18 00:25:16,Completed,3006.8799999999997
1380,409,2025-08-31 00:22:38,Cancelled,268.8
1381,630,2025-08-28 17:50:54,Cancelled,1350.21
1382,112,2025-07-22 09:47:11,Completed,1655.38
1383,855,2024-07-09 10:28:50,Cancelled,335.12
1384,574,2025-01-09 10:15:15,Pending,2207.7400000000002
1385,812,2024-08-19 08:44:24,Pending,1860.55
1386,387,2024-06-11 03:13:29,Pending,2786.93
1387,879,2024-12-07 21:52:44,Cancelled,1142.96
1388,912,2025-07-29 20:05:48,Completed,5644.6900000000005
1389,330,2025-03-01 13:38:30,Completed,1991.56
1390,506,2025-04-05 06:40:48,Cancelled,1229.3400000000001
1391,639,2024-06-15 12:04:17,Pending,3546.38
1392,560,2025-09-18 04:53:46,Completed,4159.17
1393,148,2024-09-08 11:32:21,Completed,2662.74
1394,12,2025-05-29 18:27:45,Pending,795.48
1395,508,2024-01-25 18:30:07,Completed,212.07
1396,173,2025-06-11 10:34:13,Pending,432.83
1397,850,2025-09-01 22:20:43,Cancelled,236.6
1398,759,2025-02-21 07:04:25,Completed,4015.38
1399,829,2024-09-24 09:47:07,Cancelled,2914.6499999999996
1400,686,2025-05-05 06:22:19,Completed,30.46
1401,895,2025-06-30 00:15:38,Completed,1925.65
1402,445,2025-02-05 06:04:23,Pending,4736.77
1403,902,2023-11-06 07:11:37,Pending,3563.8900000000003
1404,246,2025-05-29 17:06:31,Cancelled,261.31
1405,844,2023-12-11 17:34:04,Cancelled,945.25
1406,46,2025-01-01 03:21:32,Completed,944.73
1407,254,2025-10-11 15:50:42,Pending,2944.98
1408,176,2025-05-11 03:50:27,Completed,3360.06
1409,48,2024-03-11 16:45:50,Cancelled,3614.7
1410,686,2025-03-23 19:32:32,Completed,1302.81
1411,75,2025-05-28 05:57:50,Completed,3472.09
1412,807,2024-09-21 01:02:34,Pending,1827.04
1413,900,2023-11-13 21:01:18,Pending,3339.86
1414,785,2024-04-15 00:20:31,Pending,557.85
1415,609,2024-01-16 07:07:50,Pending,236.84
1416,755,2024-11-08 00:38:11,Cancelled,472.08
1417,113,2025-09-10 07:05:08,Cancelled,3614.89
1418,216,2024-05-23 22:21:05,Cancelled,1453.5900000000001
1419,815,2025-03-09 19:55:47,Cancelled,2400.8199999999997
1420,566,2024-11-20 16:08:38,Completed,958.86
1421,897,2025-01-13 11:45:13,Pending,2723.91
1422,326,2024-02-14 08:22:49,Completed,2051.6
1423,153,2024-12-12 05:21:01,Completed,567.15
1424,955,2024-01-01 00:24:25,Completed,976.98
1425,997,2023-12-17 07:29:08,Pending,1593.4
1426,128,2023-12-14 15:40:45,Completed,828.98
1427,836,2024-06-04 20:56:28,Completed,1442.82
1428,282,2025-01-19 15:48:08,Pending,233.95
1429,916,2024-03-23 22:02:57,Completed,748.97
1430,542,2024-03-08 11:12:25,Pending,232.9
1431,866,2024-06-19 01:50:12,Cancelled,2305.97
1432,613,2024-02-13 01:36:55,Pending,618.5
1433,512,2024-11-16 19:15:51,Pending,3115.42
1434,445,2025-07-11 06:23:13,Pending,2124.2
1435,902,2025-05-18 20:16:52,Cancelled,4348.5
1436,935,2025-09-18 13:53:17,Pending,352.63
1437,387,2024-03-08 08:36:20,Pending,157.14
1438,284,2025-05-08 09:31:02,Pending,1329.8099999999997
1439,318,2024-05-06 14:22:07,Pending,62.52
1440,815,2024-12-29 01:12:26,Cancelled,1016.36
1441,698,2024-09-16 03:17:31,Completed,147.51999999999998
1442,892,2025-03-08 22:07:10,Completed,435.38
1443,903,2023-10-25 09:07:08,Cancelled,960.47
1444,23,2024-07-04 04:42:24,Cancelled,4741.82
1445,498,2024-10-21 04:58:15,Completed,3453.6499999999996
1446,212,2024-08-19 06:58:44,Cancelled,3138.11
1447,216,2025-03-30 20:12:30,Pending,787.9000000000001
1448,89,2025-02-27 13:30:03,Pending,332.79
1449,437,2024-09-09 08:13:49,Completed,5200.88
1450,760,2024-06-15 14:07:51,Cancelled,2554.46
1451,521,2025-06-23 02:59:09,Pending,3951.56
1452,661,2024-09-03 01:17:06,Completed,3171.8
1453,741,2025-05-30 02:11:44,Completed,59.15
1454,938,2025-09-10 14:37:36,Pending,407.23
1455,470,2024-02-26 19:25:15,Cancelled,1159.65
1456,930,2025-09-09 22:28:15,Cancelled,4162.69
1457,552,2025-05-09 15:31:30,Pending,2257.45
1458,438,2025-06-25 01:58:31,Cancelled,1178.7
1459,529,2024-03-04 06:26:17,Cancelled,1666.5
1460,826,2025-07-18 16:40:12,Completed,1220.17
1461,548,2024-10-12 10:54:27,Cancelled,339.84
1462,265,2025-07-15 15:01:55,Completed,2323.15
1463,469,2024-03-10 00:08:23,Cancelled,3901.89
1464,45,2025-06-06 16:30:45,Cancelled,1748.58
1465,379,2025-09-10 22:18:30,Completed,143.97000000000003
1466,292,2024-08-16 09:22:02,Completed,3104.74
1467,999,2023-11-15 22:59:52,Cancelled,169.22
1468,747,2024-06-09 21:35:56,Pending,846.1
1469,552,2025-03-12 23:48:31,Pending,985.18
1470,748,2024-06-10 04:34:26,Completed,1271.7
1471,69,2025-07-12 15:11:07,Completed,1412.85
1472,704,2025-09-24 18:58:20,Pending,1953.3000000000002
1473,124,2025-10-21 04:39:36,Completed,2564.73
1474,502,2025-01-11 19:11:41,Cancelled,1799.9999999999998
1475,766,2024-10-26 07:12:48,Completed,2514.75
1476,394,2024-04-16 08:25:34,Completed,4518.66
1477,794,2024-07-11 03:29:13,Pending,1150.99
1478,194,2024-11-29 17:45:54,Cancelled,270.63
1479,752,2024-03-30 05:46:17,Pending,2610.92
1480,60,2024-09-16 00:36:18,Pending,1946.04
1481,728,2025-09-07 09:40:41,Cancelled,2507.43
1482,430,2024-04-24 02:59:45,Pending,5687.219999999999
1483,825,2024-12-27 13:01:52,Completed,4665.639999999999
1484,958,2025-10-05 17:31:17,Completed,2255.86
1485,803,2024-04-20 01:58:55,Cancelled,2934.95
1486,615,2024-07-23 04:41:27,Cancelled,2038.52
1487,891,2024-10-24 04:07:45,Completed,1693.08
1488,400,2025-07-10 01:33:58,Cancelled,2554.06
1489,174,2025-09-30 02:57:00,Pending,2889.2599999999998
1490,433,2025-04-28 06:39:19,Pending,3520.11
1491,138,2025-04-28 18:00:08,Completed,338.44
1492,556,2023-11-25 00:52:26,Cancelled,3388.0099999999998
1493,210,2025-06-14 19:13:48,Completed,2748.58
1494,774,2024-07-20 10:10:56,Cancelled,459.79999999999995
1495,772,2024-01-01 01:33:42,Completed,285.78
1496,465,2025-08-12 15:17:18,Cancelled,1750.86
1497,331,2024-08-18 22:55:39,Completed,2412.59
1498,410,2025-01-16 02:21:10,Cancelled,699.76
1499,840,2024-01-12 17:45:31,Completed,238.96
1500,977,2023-11-17 22:02:30,Pending,442.64
1501,906,2025-03-21 02:18:39,Pending,2567.08
1502,45,2023-12-28 23:24:35,Cancelled,6018.65
1503,493,2024-01-22 05:58:44,Cancelled,2736.6800000000003
1504,902,2023-11-26 22:41:44,Completed,1539.33
1505,852,2023-12-20 04:58:13,Cancelled,620.76
1506,878,2024-05-23 20:54:46,Pending,1739.0600000000002
1507,170,2025-10-17 13:37:29,Completed,2693.52
1508,939,2024-07-31 22:34:04,Completed,1949.06
1509,881,2024-06-30 21:08:20,Cancelled,3580.35
1510,876,2025-07-09 16:27:14,Pending,3133.85
1511,38,2023-12-27 22:09:02,Cancelled,952.96
1512,74,2025-08-07 15:46:22,Pending,2845.44
1513,637,2025-01-26 21:40:57,Cancelled,319.98
1514,327,2024-01-02 17:17:09,Cancelled,2929.8
1515,87,2025-09-27 09:20:22,Completed,1234.56
1516,558,2024-11-06 22:50:34,Pending,317.16
1517,394,2025-06-11 17:33:25,Cancelled,1517.44
1518,269,2025-06-09 06:50:06,Pending,2983.5299999999997
1519,127,2023-12-15 13:10:45,Pending,2283.04
1520,266,2025-04-01 09:31:17,Pending,2042.64
1521,419,2024-02-02 10:01:36,Completed,1284.23
1522,352,2025-05-22 19:45:13,Cancelled,27.6
1523,623,2024-05-07 19:04:10,Cancelled,2163.3500000000004
1524,850,2025-10-14 07:38:14,Cancelled,4711.8099999999995
1525,68,2024-04-02 12:39:33,Completed,165.24
1526,11,2024-10-18 18:15:10,Pending,3107.58
1527,385,2025-06-21 19:18:48,Completed,4309.51
1528,825,2023-11-25 11:36:54,Pending,1575.83
1529,861,2025-08-12 04:46:27,Completed,3538.2
1530,175,2024-05-13 05:34:15,Pending,1119.8000000000002
1531,452,2025-09-05 05:43:18,Cancelled,3156.41
1532,279,2025-01-14 16:11:01,Cancelled,1332.28
1533,750,2024-10-14 12:36:00,Cancelled,3757.7200000000003
1534,318,2024-08-28 10:57:28,Cancelled,1991.56
1535,941,2025-09-10 12:24:09,Completed,4299.23
1536,252,2024-10-18 09:05:15,Cancelled,4886.55
1537,856,2023-12-24 13:58:22,Cancelled,1054.26
1538,625,2024-11-12 04:29:13,Pending,417.96
1539,884,2025-06-06 23:37:32,Completed,2250.06
1540,403,2023-12-23 23:45:32,Cancelled,3112.6099999999997
1541,154,2024-04-30 12:20:38,Completed,38.1
1542,260,2025-08-21 14:37:56,Pending,1387.08
1543,675,2025-03-27 10:25:08,Pending,3229.6899999999996
1544,18,2024-03-21 07:15:29,Completed,2484.54
1545,299,2023-12-05 08:47:47,Cancelled,2230.65
1546,19,2024-10-11 18:04:06,Cancelled,3179.6800000000003
1547,349,2024-03-05 11:29:58,Pending,611.94
1548,942,2023-12-02 15:11:08,Pending,783.93
1549,508,2025-05-24 11:53:03,Completed,1957.1000000000001
1550,335,2025-05-08 05:59:50,Cancelled,4949.88
1551,910,2025-09-08 10:44:46,Cancelled,2841.74
1552,151,2024-06-26 07:05:48,Completed,895.64
1553,368,2025-09-09 03:49:18,Pending,846.1
1554,222,2025-02-19 05:26:20,Pending,93.58
1555,630,2025-07-08 15:30:53,Cancelled,2464.23
1556,807,2025-01-17 23:51:16,Pending,1912.63
1557,868,2024-11-12 17:54:09,Pending,3009.34
1558,628,2025-08-10 20:32:29,Cancelled,5419.42
1559,51,2024-11-27 18:40:47,Cancelled,1292.1200000000001
1560,405,2025-10-03 00:38:47,Pending,108.18
1561,581,2025-10-02 22:31:20,Cancelled,1301.3999999999999
1562,764,2024-09-11 16:07:29,Completed,917.6300000000001
1563,986,2023-11-08 00:15:09,Cancelled,4423.4800000000005
1564,860,2025-03-27 00:26:53,Pending,2392.93
1565,685,2025-01-13 02:20:45,Pending,1153.26
1566,830,2025-01-29 03:41:47,Pending,534.54
1567,825,2025-02-16 13:45:58,Cancelled,4465.18
1568,125,2024-03-17 08:31:01,Cancelled,2345.42
1569,699,2024-06-14 02:08:25,Pending,962.91
1570,77,2023-11-26 15:37:06,Cancelled,141.92
1571,437,2025-03-08 15:53:47,Pending,1715.42
1572,260,2024-06-10 20:56:53,Pending,2204.08
1573,100,2025-08-22 15:33:21,Cancelled,2533.1499999999996
1574,466,2025-08-26 14:52:13,Completed,1588.6
1575,235,2024-08-23 05:14:27,Completed,4474.6
1576,786,2024-08-20 14:54:04,Completed,235.71
1577,165,2024-11-28 08:52:11,Cancelled,3291.5699999999997
1578,532,2024-12-13 04:33:19,Cancelled,1472.1399999999999
1579,224,2025-01-04 23:30:55,Pending,3443.81
1580,33,2024-07-15 03:47:49,Completed,2090.96
1581,406,2024-01-14 08:29:42,Cancelled,2464.72
1582,460,2024-11-06 02:08:00,Completed,1950.75
1583,359,2024-04-09 19:27:07,Pending,3317.67
1584,716,2023-11-13 07:02:15,Cancelled,3796.74
1585,791,2023-11-01 04:59:48,Pending,2122.45
1586,258,2024-10-07 23:33:42,Completed,3230.8599999999997
1587,647,2024-10-08 20:28:51,Pending,989.4
1588,970,2024-04-25 13:20:57,Pending,537.6
1589,200,2024-06-03 19:24:13,Completed,1773.13
1590,292,2024-07-15 04:45:31,Completed,2269.0
1591,499,2024-10-13 02:44:24,Pending,1027.17
1592,656,2025-01-04 16:17:08,Completed,2442.65
1593,551,2024-04-14 20:01:18,Cancelled,1995.63
1594,150,2024-08-27 04:10:18,Cancelled,232.9
1595,430,2024-05-04 02:41:10,Pending,1348.6100000000001
1596,82,2024-11-19 01:22:55,Pending,2313.88
1597,963,2025-03-15 07:12:41,Pending,341.85
1598,578,2024-06-19 04:46:26,Cancelled,5232.1900000000005
1599,13,2024-05-12 15:38:29,Completed,2170.62
1600,637,2024-06-10 04:43:34,Cancelled,3369.08
1601,4,2023-10-30 03:21:36,Completed,188.78
1602,959,2024-12-03 13:41:44,Pending,2361.15
1603,226,2024-04-29 13:12:47,Pending,1970.1100000000001
1604,904,2025-05-19 15:37:17,Pending,500.57
1605,754,2024-08-13 18:55:36,Pending,2518.29
1606,480,2024-01-27 13:07:09,Cancelled,771.66
1607,958,2025-10-13 15:26:34,Completed,799.95
1608,15,2024-04-16 18:58:10,Completed,4292.52
1609,996,2025-04-16 00:48:20,Completed,1989.96
1610,398,2024-02-09 22:09:37,Cancelled,1438.56
1611,449,2024-04-28 12:32:49,Cancelled,2865.6099999999997
1612,794,2025-02-20 02:01:01,Cancelled,2717.13
1613,300,2023-12-19 09:39:22,Cancelled,1574.92
1614,128,2024-03-15 02:03:11,Completed,1146.2
1615,656,2024-11-28 11:29:46,Pending,1714.72
1616,248,2025-06-04 04:20:20,Pending,7693.77
1617,414,2024-05-23 23:00:36,Pending,2088.0299999999997
1618,47,2024-02-16 16:12:00,Completed,1449.28
1619,884,2024-04-23 10:31:35,Completed,1939.9899999999998
1620,680,2025-04-24 13:18:57,Pending,881.0999999999999
1621,292,2023-11-15 18:23:50,Pending,4000.49
1622,694,2025-04-04 16:15:46,Cancelled,1216.6200000000001
1623,317,2025-05-18 22:09:44,Pending,1805.96
1624,172,2025-03-17 21:02:41,Completed,730.9200000000001
1625,244,2024-03-02 12:35:06,Pending,2067.6
1626,904,2024-05-29 05:47:55,Cancelled,2741.96
1627,662,2025-03-20 16:35:46,Cancelled,3016.3599999999997
1628,288,2025-09-23 22:18:26,Pending,2174.66
1629,693,2024-02-21 18:45:30,Completed,1616.46
1630,267,2025-08-25 02:52:54,Cancelled,329.8
1631,179,2024-10-12 08:27:52,Cancelled,1771.85
1632,573,2024-08-06 23:09:49,Pending,750.6
1633,36,2024-02-22 17:32:27,Completed,4015.62
1634,393,2025-04-05 18:03:43,Pending,4060.6800000000003
1635,950,2024-12-13 03:40:08,Cancelled,653.73
1636,888,2024-07-07 04:43:45,Completed,1625.56
1637,878,2025-10-01 11:07:24,Cancelled,403.34000000000003
1638,858,2024-03-09 10:25:24,Cancelled,1240.01
1639,623,2024-01-01 10:36:48,Completed,4628.62
1640,89,2023-12-31 16:46:01,Cancelled,93.16
1641,843,2024-04-16 09:34:41,Pending,537.6
1642,234,2024-05-22 08:27:01,Cancelled,5486.1
1643,515,2024-09-07 15:45:13,Completed,1421.3700000000001
1644,268,2024-03-29 19:01:50,Cancelled,2555.1800000000003
1645,78,2024-10-13 04:05:11,Completed,1406.8899999999999
1646,533,2023-12-07 20:12:18,Cancelled,3532.37
1647,39,2025-05-28 00:06:34,Pending,2819.54
1648,202,2025-09-01 15:54:20,Completed,3744.22
1649,182,2025-02-06 09:00:01,Pending,1093.29
1650,791,2023-12-27 18:21:40,Pending,60.92
1651,311,2025-08-01 03:45:06,Pending,1362.7
1652,38,2025-03-15 09:12:00,Completed,679.14
1653,64,2025-05-09 16:08:08,Pending,634.32
1654,56,2024-09-21 00:26:31,Pending,1774.74
1655,428,2024-02-06 10:47:56,Cancelled,236.84
1656,657,2024-10-24 05:03:51,Cancelled,424.68
1657,77,2024-01-21 23:01:27,Cancelled,1320.46
1658,402,2025-03-10 12:03:27,Cancelled,2827.5299999999997
1659,701,2024-10-31 08:25:58,Pending,1342.06
1660,755,2024-12-13 20:53:13,Pending,1978.57
1661,836,2024-10-27 11:28:11,Completed,1649.6499999999999
1662,741,2024-08-06 03:45:36,Completed,1982.56
1663,504,2025-01-09 16:29:44,Cancelled,675.54
1664,580,2024-10-15 13:38:54,Cancelled,1302.75
1665,445,2024-08-02 01:32:12,Cancelled,236.6
1666,543,2024-07-23 14:46:00,Pending,2184.81
1667,310,2025-08-18 06:35:47,Pending,1138.45
1668,708,2025-07-16 14:08:38,Cancelled,30.46
1669,484,2025-03-16 23:00:09,Pending,2624.6
1670,798,2024-07-14 07:23:25,Completed,2391.65
1671,165,2024-08-16 17:20:06,Cancelled,1330.0
1672,959,2025-02-06 04:07:27,Cancelled,932.2
1673,421,2025-06-12 08:58:05,Pending,651.98
1674,556,2025-01-15 19:45:53,Pending,100.5
1675,579,2024-07-22 04:09:26,Completed,1109.2
1676,75,2025-02-26 13:39:43,Cancelled,519.15
1677,446,2024-09-10 21:09:54,Completed,1667.2
1678,714,2024-11-20 04:16:34,Pending,3406.08
1679,547,2025-07-29 00:57:18,Pending,3516.75
1680,321,2025-07-17 13:17:35,Pending,3600.57
1681,295,2024-02-02 16:44:17,Pending,1010.63
1682,183,2025-06-03 14:23:33,Pending,1697.51
1683,475,2024-04-07 16:19:03,Pending,3497.4900000000002
1684,127,2024-08-26 05:59:25,Cancelled,1957.3200000000002
1685,610,2025-05-22 16:53:01,Completed,2875.33
1686,660,2025-08-13 07:07:58,Pending,2275.84
1687,441,2025-01-19 06:12:41,Completed,2462.38
1688,239,2025-03-14 03:52:53,Pending,2209.02
1689,751,2025-09-13 23:32:49,Cancelled,5268.129999999999
1690,878,2024-10-26 00:08:55,Cancelled,557.85
1691,106,2024-05-28 00:27:06,Pending,59.15
1692,182,2025-05-01 09:30:31,Cancelled,3591.0299999999997
1693,977,2025-05-08 15:26:30,Cancelled,613.22
1694,658,2025-07-30 02:45:32,Completed,1871.1
1695,912,2024-08-01 12:48:48,Pending,1384.98
1696,840,2025-10-07 03:10:27,Completed,1077.02
1697,563,2024-07-26 14:36:40,Completed,711.9
1698,7,2024-06-11 12:52:16,Pending,2968.16
1699,652,2024-11-13 18:52:49,Completed,676.88
1700,912,2025-08-24 07:04:54,Completed,4103.35
1701,244,2024-09-03 09:10:35,Completed,3074.42
1702,938,2024-11-03 00:19:06,Cancelled,677.55
1703,495,2024-04-23 03:56:25,Completed,2310.49
1704,894,2023-11-06 17:10:56,Cancelled,157.14
1705,331,2025-09-24 21:14:43,Cancelled,548.07
1706,525,2024-03-08 02:59:56,Cancelled,2794.94
1707,178,2024-08-08 17:44:40,Cancelled,1007.8000000000001
1708,332,2024-09-26 03:56:28,Cancelled,895.3100000000001
1709,123,2023-11-05 20:54:54,Completed,152.3
1710,152,2024-08-02 17:39:33,Pending,55.2
1711,536,2025-03-14 15:29:28,Completed,1810.42
1712,622,2025-05-13 01:08:59,Completed,1161.42
1713,264,2025-05-09 19:34:43,Completed,171.37
1714,874,2025-04-13 05:33:58,Cancelled,2046.68
1715,233,2024-04-13 09:09:55,Completed,848.58
1716,765,2023-11-09 23:33:08,Cancelled,338.44
1717,221,2025-04-01 01:24:05,Completed,1771.85
1718,432,2024-03-24 20:36:59,Completed,1621.68
1719,680,2024-09-25 05:14:24,Cancelled,2164.0
1720,576,2024-04-18 17:34:27,Pending,1322.31
1721,249,2025-05-24 13:37:26,Pending,517.28
1722,896,2025-02-02 18:09:06,Pending,1160.91
1723,29,2024-04-22 16:28:16,Cancelled,1871.29
1724,392,2024-06-13 19:53:00,Cancelled,3922.27
1725,616,2024-11-02 15:24:42,Completed,94.39
1726,171,2023-12-05 01:30:46,Completed,3279.67
1727,540,2024-01-04 01:18:49,Pending,4251.3
1728,510,2025-05-13 08:58:23,Cancelled,1290.4
1729,936,2024-12-27 06:13:41,Pending,1955.8400000000001
1730,936,2025-05-11 04:25:50,Completed,588.9200000000001
1731,94,2025-09-14 01:28:06,Pending,398.98999999999995
1732,964,2024-07-23 22:47:03,Pending,942.8100000000001
1733,210,2024-08-02 21:44:55,Cancelled,1748.16
1734,699,2024-10-02 07:05:41,Completed,339.39
1735,731,2024-06-01 11:59:39,Pending,1169.39
1736,638,2024-04-20 19:59:54,Cancelled,1056.8799999999999
1737,975,2025-10-06 05:02:59,Completed,4413.24
1738,907,2024-08-26 10:39:21,Completed,1382.25
1739,94,2024-03-30 08:31:10,Pending,1512.56
1740,970,2025-01-25 21:28:03,Pending,2171.35
1741,780,2025-01-24 10:10:17,Cancelled,989.4
1742,963,2024-08-03 09:45:11,Pending,156.42
1743,109,2023-12-09 23:09:36,Cancelled,600.94
1744,806,2024-05-05 08:46:56,Cancelled,1524.48
1745,287,2024-08-29 20:03:49,Completed,1836.3600000000001
1746,556,2025-03-04 11:53:37,Completed,1953.46
1747,402,2024-12-29 01:19:21,Completed,445.74
1748,597,2025-06-18 00:40:47,Completed,1157.49
1749,524,2024-03-20 00:04:48,Pending,2503.92
1750,650,2025-05-28 05:38:13,Completed,2711.8
1751,355,2024-12-17 00:10:02,Completed,83.36
1752,265,2024-02-17 00:01:09,Pending,317.16
1753,365,2025-01-20 12:01:25,Cancelled,472.23
1754,245,2024-09-19 11:33:59,Completed,4045.8599999999997
1755,303,2025-03-08 11:00:36,Cancelled,3419.95
1756,614,2025-02-06 15:08:29,Cancelled,1712.6799999999998
1757,44,2024-12-14 05:51:08,Cancelled,1318.1000000000001
1758,591,2025-10-12 12:40:58,Completed,1059.6
1759,979,2025-07-28 16:58:48,Cancelled,3925.63
1760,92,2024-10-16 22:37:50,Pending,3432.0200000000004
1761,143,2025-04-15 16:10:38,Completed,1531.53
1762,65,2025-03-26 13:37:10,Pending,567.15
1763,636,2024-08-22 11:02:59,Completed,2080.22
1764,594,2023-12-06 12:30:47,Completed,4720.82
1765,974,2024-07-19 17:01:52,Cancelled,2474.15
1766,535,2025-01-30 09:41:23,Cancelled,4090.8399999999997
1767,935,2025-06-21 06:57:57,Cancelled,285.78
1768,542,2024-07-18 03:12:16,Completed,872.1700000000001
1769,133,2024-02-12 14:26:27,Pending,3786.5
1770,940,2025-10-10 20:45:30,Completed,620.04
1771,723,2024-12-01 10:38:01,Completed,1699.2
1772,511,2025-10-12 16:20:28,Cancelled,91.38
1773,414,2025-01-04 04:06:50,Cancelled,1084.6
1774,147,2025-04-25 00:58:07,Cancelled,1486.92
1775,176,2024-06-01 14:03:54,Pending,1302.6000000000001
1776,918,2025-04-30 01:05:48,Completed,346.28
